IceTag ID:,,61371955,,,,
Site ID:,,n/a,,,,
Animal ID:,,n/a,,,,
First Record:,,07/11/2024,09:29:20,,,
Last Record:,,07/16/2024,06:41:47,,,
File Time Zone:,,Central Standard Time,,,,

Date,Time,Motion Index,Standing [t],Lying [t],Steps,Lying Bouts
07/11/2024,09:29:20,2,0:00:00.0,0:00:40.0,0,1
07/11/2024,09:30:00,76,0:00:00.0,0:15:00.0,0,0
07/11/2024,09:45:00,53,0:00:00.0,0:15:00.0,0,0
07/11/2024,10:00:00,198,0:11:14.0,0:03:46.0,30,0
07/11/2024,10:15:00,115,0:15:00.0,0:00:00.0,18,0
07/11/2024,10:30:00,36,0:02:40.0,0:12:20.0,5,1
07/11/2024,10:45:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,11:00:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,11:15:00,3,0:00:00.0,0:15:00.0,0,0
07/11/2024,11:30:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,11:45:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,12:00:00,21,0:09:24.0,0:05:36.0,3,0
07/11/2024,12:15:00,42,0:03:22.0,0:11:38.0,5,1
07/11/2024,12:30:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,12:45:00,72,0:08:16.0,0:06:44.0,14,0
07/11/2024,13:00:00,116,0:08:16.0,0:06:44.0,23,1
07/11/2024,13:15:00,53,0:08:48.0,0:06:12.0,9,1
07/11/2024,13:30:00,1,0:00:00.0,0:15:00.0,0,0
07/11/2024,13:45:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,14:00:00,1,0:00:00.0,0:15:00.0,0,0
07/11/2024,14:15:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,14:30:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,14:45:00,129,0:08:33.0,0:06:27.0,22,1
07/11/2024,15:00:00,2,0:00:00.0,0:15:00.0,0,0
07/11/2024,15:15:00,1,0:00:00.0,0:15:00.0,0,0
07/11/2024,15:30:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,15:45:00,176,0:07:23.0,0:07:37.0,36,0
07/11/2024,16:00:00,29,0:02:43.0,0:12:17.0,4,1
07/11/2024,16:15:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,16:30:00,25,0:01:33.0,0:13:27.0,3,0
