IceTag ID:,,61371948,,,,
Site ID:,,n/a,,,,
Animal ID:,,n/a,,,,
First Record:,,07/23/2024,10:41:37,,,
Last Record:,,07/28/2024,10:25:49,,,
File Time Zone:,,Central Standard Time,,,,

Date,Time,Motion Index,Standing [t],Lying [t],Steps,Lying Bouts
07/23/2024,10:41:37,59,0:00:00.0,0:03:23.0,0,1
07/23/2024,10:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,11:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,11:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,11:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,11:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,12:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,12:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,12:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,12:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,13:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,13:15:00,26,0:00:04.0,0:14:56.0,0,1
07/23/2024,13:30:00,72,0:04:39.0,0:10:21.0,11,1
07/23/2024,13:45:00,67,0:03:11.0,0:11:49.0,11,1
07/23/2024,14:00:00,43,0:04:08.0,0:10:52.0,9,1
07/23/2024,14:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,14:30:00,45,0:05:31.0,0:09:29.0,13,1
07/23/2024,14:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,15:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,15:15:00,1,0:00:00.0,0:15:00.0,0,0
07/23/2024,15:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,15:45:00,1,0:00:00.0,0:15:00.0,0,0
07/23/2024,16:00:00,10,0:00:12.0,0:14:48.0,0,0
07/23/2024,16:15:00,109,0:09:38.0,0:05:22.0,26,2
07/23/2024,16:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,16:45:00,23,0:02:58.0,0:12:02.0,2,1
07/23/2024,17:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,17:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,17:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,17:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,18:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,18:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,18:30:00,3,0:00:00.0,0:15:00.0,0,0
07/23/2024,18:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,19:00:00,50,0:06:27.0,0:08:33.0,7,1
07/23/2024,19:15:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,19:30:00,20,0:01:48.0,0:13:12.0,1,1
07/23/2024,19:45:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,20:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,20:15:00,23,0:02:44.0,0:12:16.0,2,0
07/23/2024,20:30:00,5,0:00:09.0,0:14:51.0,1,1
07/23/2024,20:45:00,63,0:06:00.0,0:09:00.0,6,2
07/23/2024,21:00:00,84,0:06:44.0,0:08:16.0,12,3
07/23/2024,21:15:00,27,0:02:24.0,0:12:36.0,5,1
07/23/2024,21:30:00,38,0:03:47.0,0:11:13.0,7,0
07/23/2024,21:45:00,118,0:05:36.0,0:09:24.0,27,2
07/23/2024,22:00:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,22:15:00,49,0:02:38.0,0:12:22.0,7,1
07/23/2024,22:30:00,26,0:02:19.0,0:12:41.0,2,0
07/23/2024,22:45:00,7,0:00:20.0,0:14:40.0,1,1
07/23/2024,23:00:00,40,0:05:25.0,0:09:35.0,5,0
07/23/2024,23:15:00,44,0:01:26.0,0:13:34.0,5,1
07/23/2024,23:30:00,0,0:00:00.0,0:15:00.0,0,0
07/23/2024,23:45:00,23,0:02:06.0,0:12:54.0,2,1
07/24/2024,00:00:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,00:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,00:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,00:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,01:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,01:15:00,2,0:00:00.0,0:15:00.0,0,0
07/24/2024,01:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,01:45:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,02:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,02:15:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,02:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,02:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,03:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,03:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,03:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,03:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,04:00:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,04:15:00,48,0:04:58.0,0:10:02.0,8,1
07/24/2024,04:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,04:45:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,05:00:00,26,0:05:19.0,0:09:41.0,1,1
07/24/2024,05:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,05:30:00,38,0:05:13.0,0:09:47.0,2,1
07/24/2024,05:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,06:00:00,59,0:07:20.0,0:07:40.0,7,1
07/24/2024,06:15:00,16,0:00:42.0,0:14:18.0,1,1
07/24/2024,06:30:00,13,0:00:00.0,0:15:00.0,2,0
07/24/2024,06:45:00,27,0:00:00.0,0:15:00.0,2,0
07/24/2024,07:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,07:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,07:30:00,28,0:00:00.0,0:15:00.0,1,0
07/24/2024,07:45:00,64,0:00:00.0,0:15:00.0,7,0
07/24/2024,08:00:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,08:15:00,68,0:00:00.0,0:15:00.0,10,0
07/24/2024,08:30:00,21,0:00:00.0,0:15:00.0,3,0
07/24/2024,08:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,09:00:00,46,0:00:00.0,0:15:00.0,0,0
07/24/2024,09:15:00,4,0:00:00.0,0:15:00.0,0,0
07/24/2024,09:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,09:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,10:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,10:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,10:30:00,14,0:00:05.0,0:14:55.0,0,0
07/24/2024,10:45:00,67,0:06:28.0,0:08:32.0,4,1
07/24/2024,11:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,11:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,11:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,11:45:00,16,0:04:02.0,0:10:58.0,3,1
07/24/2024,12:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,12:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,12:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,12:45:00,8,0:00:34.0,0:14:26.0,0,0
07/24/2024,13:00:00,23,0:06:32.0,0:08:28.0,2,1
07/24/2024,13:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,13:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,13:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,14:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,14:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,14:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,14:45:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,15:00:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,15:15:00,66,0:06:14.0,0:08:46.0,8,1
07/24/2024,15:30:00,97,0:08:25.0,0:06:35.0,17,1
07/24/2024,15:45:00,31,0:02:13.0,0:12:47.0,4,1
07/24/2024,16:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,16:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,16:30:00,3,0:00:00.0,0:15:00.0,0,0
07/24/2024,16:45:00,52,0:04:59.0,0:10:01.0,6,1
07/24/2024,17:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,17:15:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,17:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,17:45:00,2,0:00:00.0,0:15:00.0,0,0
07/24/2024,18:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,18:15:00,4,0:00:47.0,0:14:13.0,0,0
07/24/2024,18:30:00,43,0:06:12.0,0:08:48.0,6,2
07/24/2024,18:45:00,45,0:01:24.0,0:13:36.0,10,2
07/24/2024,19:00:00,3,0:00:00.0,0:15:00.0,0,0
07/24/2024,19:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,19:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,19:45:00,1,0:00:00.0,0:15:00.0,0,0
07/24/2024,20:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,20:15:00,3,0:00:00.0,0:15:00.0,0,0
07/24/2024,20:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,20:45:00,2,0:00:00.0,0:15:00.0,0,0
07/24/2024,21:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,21:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,21:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,21:45:00,5,0:00:00.0,0:15:00.0,0,0
07/24/2024,22:00:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,22:15:00,4,0:00:00.0,0:15:00.0,0,0
07/24/2024,22:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,22:45:00,3,0:00:00.0,0:15:00.0,0,0
07/24/2024,23:00:00,84,0:05:18.0,0:09:42.0,16,1
07/24/2024,23:15:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,23:30:00,0,0:00:00.0,0:15:00.0,0,0
07/24/2024,23:45:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,00:00:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,00:15:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,00:30:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,00:45:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,01:00:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,01:15:00,18,0:01:57.0,0:13:03.0,1,0
07/25/2024,01:30:00,58,0:06:06.0,0:08:54.0,10,2
07/25/2024,01:45:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,02:00:00,2,0:00:00.0,0:15:00.0,0,0
07/25/2024,02:15:00,2,0:00:00.0,0:15:00.0,0,0
07/25/2024,02:30:00,1,0:00:00.0,0:15:00.0,0,0
07/25/2024,02:45:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,03:00:00,0,0:00:00.0,0:15:00.0,0,0
07/25/2024,03:15:00,1,0:00:00.0,0:15:00.0,0,0
