IceTag ID:,,61371951,,,,
Site ID:,,n/a,,,,
Animal ID:,,n/a,,,,
First Record:,,07/10/2024,09:05:55,,,
Last Record:,,07/13/2024,09:54:02,,,
File Time Zone:,,Central Standard Time,,,,

Date,Time,Motion Index,Standing [t],Lying [t],Steps,Lying Bouts
07/10/2024,09:05:55,25,0:05:58.0,0:03:07.0,0,4
07/10/2024,09:15:00,38,0:02:03.0,0:12:57.0,1,2
07/10/2024,09:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,09:45:00,3,0:00:00.0,0:15:00.0,0,0
07/10/2024,10:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,10:15:00,3,0:00:00.0,0:15:00.0,0,0
07/10/2024,10:30:00,1,0:00:04.0,0:14:56.0,0,1
07/10/2024,10:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,11:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,11:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,11:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,11:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,12:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,12:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,12:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,12:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,13:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,13:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,13:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,13:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,14:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,14:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,14:30:00,18,0:00:08.0,0:14:52.0,0,1
07/10/2024,14:45:00,16,0:00:00.0,0:15:00.0,0,0
07/10/2024,15:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,15:15:00,62,0:03:19.0,0:11:41.0,8,2
07/10/2024,15:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,15:45:00,149,0:08:46.0,0:06:14.0,39,1
07/10/2024,16:00:00,48,0:03:00.0,0:12:00.0,10,1
07/10/2024,16:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,16:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,16:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,17:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,17:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,17:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,17:45:00,120,0:04:59.0,0:10:01.0,32,0
07/10/2024,18:00:00,69,0:04:09.0,0:10:51.0,22,1
07/10/2024,18:15:00,47,0:01:34.0,0:13:26.0,8,1
07/10/2024,18:30:00,14,0:00:17.0,0:14:43.0,2,1
07/10/2024,18:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,19:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,19:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,19:30:00,2,0:00:00.0,0:15:00.0,0,0
07/10/2024,19:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,20:00:00,129,0:03:51.0,0:11:09.0,36,1
07/10/2024,20:15:00,81,0:06:13.0,0:08:47.0,19,1
07/10/2024,20:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,20:45:00,91,0:06:21.0,0:08:39.0,25,0
07/10/2024,21:00:00,116,0:04:56.0,0:10:04.0,29,2
07/10/2024,21:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,21:30:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,21:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,22:00:00,3,0:00:00.0,0:15:00.0,0,0
07/10/2024,22:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,22:30:00,61,0:02:53.0,0:12:07.0,12,1
07/10/2024,22:45:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,23:00:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,23:15:00,0,0:00:00.0,0:15:00.0,0,0
07/10/2024,23:30:00,219,0:11:31.0,0:03:29.0,65,2
07/10/2024,23:45:00,75,0:06:03.0,0:08:57.0,14,1
07/11/2024,00:00:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,00:15:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,00:30:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,00:45:00,28,0:01:50.0,0:13:10.0,7,1
07/11/2024,01:00:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,01:15:00,0,0:00:00.0,0:15:00.0,0,0
07/11/2024,01:30:00,83,0:03:14.0,0:11:46.0,19,2
07/11/2024,01:45:00,0,0:00:00.0,0:15:00.0,0,0
